artifact_group,method,requested_far,tar_percent,far_rule,actual_far,checkpoint_sha256,calibration,review_status,finite_evidence,source,source_sha256,original_csv
shared_d2_D_20260913,ijbc-IJBC,1e-05,91.11,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_D_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_D_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_D_20260913,ijbc-IJBC,0.0001,96.06,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_D_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_D_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_D_20260913,ijbc-IJBC,0.001,97.56,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_D_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_D_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_D_20260913,ijbc-IJBC,0.01,98.51,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_D_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_D_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
shared_d2_D_20260913,ijbc-IJBC,0.1,99.1,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/shared_d2_D_20260913/final_ijbc/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/shared_d2_D_20260913/final_ijbc/shared_d2/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,1e-06,85.86,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,1e-05,92.06,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,0.0001,94.87,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,0.001,96.68,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,0.01,97.93,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1,ijbc-IJBC,0.1,98.86,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbb-339058.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/ms1mv3_r50_herpn_full_conversion_phase2_ijbc_focus1/ijbc_focus1_zero/r50_full_poly_focus1_zero/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,1e-06,84.5,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,1e-05,92.75,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,0.0001,95.64,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,0.001,97.14,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,0.01,98.32,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_20260907,ijbc-IJBC,0.1,99.0,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [8], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/slurm-355702.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_20260907/ijbc_controlled/result/r50_controlled_d2_tail/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,1e-06,85.86,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,1e-05,92.98,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,0.0001,95.68,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,0.001,97.1,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,0.01,98.24,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
controlled_direct_degree2,ijbc-IJBC,0.1,98.96,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [14], ""path"": ""work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/ijbc-348567.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_direct_degree2/ijbc_polish_unclipped/controlled_degree2_polish_unclipped/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,1e-06,87.52,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,1e-05,93.41,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.0001,95.8,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.001,97.39,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.01,98.39,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.1,99.02,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse0/ijbc_full/exact_head_mse0/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,1e-06,86.75,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,1e-05,93.22,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.0001,95.7,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.001,97.35,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.01,98.38,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
channelwise_exact_head_20260915,ijbc-IJBC,0.1,99.05,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_exact_head_20260915/mse1/ijbc_full/exact_head_mse1/ijbc_tar_at_far.csv
